,0,1,2,3,4,5,6,7
38,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
39,4.1396873e-08,0.21281913,6.6562636e-05,4.920093e-05,4.1783224e-14,0.00016489909,0.7869001,7.849008e-15
40,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
41,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
42,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
43,1.487271e-11,0.03215913,0.000109781446,0.22784145,2.4421988e-12,9.337378e-06,0.7398802,1.0387674e-08
44,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
45,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
46,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
47,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
48,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
49,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
50,0.0,4.8460375e-11,0.0,0.0,0.0,0.0,1.0,0.0
51,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
52,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
53,3.723058e-12,0.029052012,5.709504e-06,0.022027055,3.722117e-14,1.7503343e-06,0.9489135,2.9759636e-11
54,0.16469242,0.05184264,9.865114e-05,3.6902058e-15,1.5738975e-15,0.027230531,0.75613576,1.0552993e-30
55,0.6890748,7.526331e-09,0.023570659,1.18903e-12,1.0949262e-12,0.14264834,0.14470617,4.4800437e-18
56,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
57,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
58,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
59,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
60,0.012033307,0.039588235,0.007347403,0.4175161,0.002324923,0.019848937,0.49860457,0.0027365172
61,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
62,1.2071142e-12,0.12447773,0.000105395586,0.28505522,3.3055705e-14,2.8355141e-06,0.5903588,9.084497e-09
63,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
64,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
65,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
66,0.012033307,0.039588235,0.007347403,0.4175161,0.002324923,0.019848937,0.49860457,0.0027365172
67,0.012033307,0.039588235,0.007347403,0.4175161,0.002324923,0.019848937,0.49860457,0.0027365172
68,1.2071142e-12,0.12447773,0.000105395586,0.28505522,3.3055705e-14,2.8355141e-06,0.5903588,9.084497e-09
69,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
70,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
71,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
72,4.7337385e-20,0.20013794,1.0008793e-06,0.003986466,2.1385479e-24,3.7687276e-09,0.7958746,2.4836478e-16
73,7.88484e-13,0.12907618,9.2987524e-05,0.26228637,1.8083122e-14,2.4096664e-06,0.608542,5.7578236e-09
74,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
75,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
76,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
77,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
78,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
79,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
80,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
81,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
82,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
83,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
84,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
85,0.05365179,0.0054952726,0.013914016,0.05153766,0.0019348995,0.064155124,0.80907345,0.00023778243
86,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
87,0.06447495,0.0032114317,0.014523773,0.028453324,0.0015747937,0.07294872,0.81470054,0.000112443675
88,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
89,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
90,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
91,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
92,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
93,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
94,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
95,0.0,0.0032611487,2.6641329e-18,1.6056992e-15,0.0,3.7660082e-20,0.99673885,0.0
96,0.0,0.0032611487,2.6641329e-18,1.6056992e-15,0.0,3.7660082e-20,0.99673885,0.0
97,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
98,0.0,0.00081174914,2.5116421e-23,2.587619e-21,0.0,1.3677861e-25,0.99918824,0.0
99,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
100,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
101,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
102,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
103,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
104,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
105,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
106,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
107,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
108,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
109,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
110,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
111,0.045528233,0.012531877,0.013300213,0.0985637,0.0024556378,0.052575376,0.7745105,0.0005344249
112,3.1779842e-36,0.009287157,1.9814305e-15,8.0104074e-12,0.0,6.723573e-17,0.9907128,0.0
113,1.7902113e-35,0.011631728,1.4822853e-15,1.1756367e-11,0.0,8.460346e-17,0.98836833,0.0
114,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
115,0.89931065,9.426346e-09,0.0009558811,1.0347852e-21,6.866348e-14,0.04009051,0.059642922,5.6183543e-36
116,8.557572e-22,3.0189558e-09,1.2684511e-08,6.809325e-15,3.91165e-32,1.7517692e-09,1.0,5.9588107e-36
117,3.3905132e-20,0.008383722,3.297067e-08,0.00011114054,4.204129e-24,8.0645485e-10,0.9915051,3.2442864e-19
118,6.1624016e-17,0.03303558,1.5546658e-06,0.017967558,4.382212e-19,6.22706e-08,0.94899523,2.7048916e-14
119,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
120,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
121,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
122,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
123,5.1426423e-20,0.016415397,2.7451967e-09,0.00013145931,3.6319562e-24,3.6549636e-10,0.9834531,6.363823e-20
124,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
125,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
126,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
127,5.1426423e-20,0.016415397,2.7451967e-09,0.00013145931,3.6319562e-24,3.6549636e-10,0.9834531,6.363823e-20
128,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
129,0.96607256,3.9799326e-07,2.111938e-06,0.0,0.0,0.01765624,0.016268734,0.0
130,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
131,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
132,3.7071335e-10,2.182001e-15,0.051947482,3.3254918e-15,4.7052936e-34,1.2079847e-10,0.9480526,1.2981553e-29
133,3.380472e-10,2.5205223e-15,0.051877286,3.9070047e-15,5.358168e-34,1.1901342e-10,0.94812274,1.7414523e-29
134,3.7071335e-10,2.182001e-15,0.051947482,3.3254918e-15,4.7052936e-34,1.2079847e-10,0.9480526,1.2981553e-29
135,3.380472e-10,2.5205223e-15,0.051877286,3.9070047e-15,5.358168e-34,1.1901342e-10,0.94812274,1.7414523e-29
136,3.7071335e-10,2.182001e-15,0.051947482,3.3254918e-15,4.7052936e-34,1.2079847e-10,0.9480526,1.2981553e-29
137,3.6956668e-10,2.1850568e-15,0.051944263,3.3300478e-15,4.6963433e-34,1.206016e-10,0.9480558,1.3010549e-29
138,3.7071335e-10,2.182001e-15,0.051947482,3.3254918e-15,4.7052936e-34,1.2079847e-10,0.9480526,1.2981553e-29
139,3.6956668e-10,2.1850568e-15,0.051944263,3.3300478e-15,4.6963433e-34,1.206016e-10,0.9480558,1.3010549e-29
140,3.380472e-10,2.5205223e-15,0.051877286,3.9070047e-15,5.358168e-34,1.1901342e-10,0.94812274,1.7414523e-29
141,3.380472e-10,2.5205223e-15,0.051877286,3.9070047e-15,5.358168e-34,1.1901342e-10,0.94812274,1.7414523e-29
142,3.3708059e-10,2.5230894e-15,0.05187426,3.910715e-15,5.3460983e-34,1.1882396e-10,0.9481258,1.7440108e-29
143,3.6956668e-10,2.1850568e-15,0.051944263,3.3300478e-15,4.6963433e-34,1.206016e-10,0.9480558,1.3010549e-29
144,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
145,0.0033061956,0.08044581,0.004658803,0.3917789,0.00041725708,0.0114051765,0.50707644,0.0009114402
146,3.7777973e-30,0.02411708,1.3135887e-13,3.3175012e-09,6.5524694e-38,1.4848098e-14,0.97588295,6.9161104e-32
147,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
148,4.1396873e-08,0.21281913,6.6562636e-05,4.920093e-05,4.1783224e-14,0.00016489909,0.7869001,7.849008e-15
149,3.7777973e-30,0.02411708,1.3135887e-13,3.3175012e-09,6.5524694e-38,1.4848098e-14,0.97588295,6.9161104e-32
150,3.777797e-30,0.024117101,1.313591e-13,3.3175132e-09,6.552519e-38,1.484801e-14,0.9758828,6.916056e-32
151,4.1631256e-14,0.07214949,3.2302191e-06,0.014152621,2.130959e-16,6.045982e-07,0.91369396,1.0104392e-12
152,4.1631256e-14,0.07214949,3.2302191e-06,0.014152621,2.130959e-16,6.045982e-07,0.91369396,1.0104392e-12
153,4.8480995e-13,0.08082166,5.1637076e-06,0.009497001,1.2080319e-15,1.4685188e-06,0.9096746,2.042154e-12
154,1.3812486e-13,0.1455502,5.4707347e-05,0.1833275,1.5682182e-15,1.2204036e-06,0.6710663,8.962604e-10
155,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
156,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
157,2.4046365e-13,0.0816167,3.3544122e-06,0.0066519743,4.4653046e-16,9.922907e-07,0.91172695,8.1121893e-13
158,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
159,1.2071142e-12,0.12447773,0.000105395586,0.28505522,3.3055705e-14,2.8355141e-06,0.5903588,9.084497e-09
160,2.2444175e-12,0.122707956,9.81655e-05,0.2777433,7.191848e-14,3.6089916e-06,0.5994469,9.657613e-09
161,2.5674227e-11,0.09767124,0.0001768939,0.40827313,2.0530578e-12,8.85402e-06,0.4938697,1.069243e-07
162,0.012033307,0.039588235,0.007347403,0.4175161,0.002324923,0.019848937,0.49860457,0.0027365172
163,0.012033307,0.039588235,0.007347403,0.4175161,0.002324923,0.019848937,0.49860457,0.0027365172
164,2.5674227e-11,0.09767124,0.0001768939,0.40827313,2.0530578e-12,8.85402e-06,0.4938697,1.069243e-07
165,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
166,1.3812486e-13,0.1455502,5.4707347e-05,0.1833275,1.5682182e-15,1.2204036e-06,0.6710663,8.962604e-10
167,2.2444175e-12,0.122707956,9.81655e-05,0.2777433,7.191848e-14,3.6089916e-06,0.5994469,9.657613e-09
168,6.5920556e-20,0.19943231,1.1979516e-06,0.0046645505,3.4064047e-24,4.439054e-09,0.7959019,3.859772e-16
169,1.2071142e-12,0.12447773,0.000105395586,0.28505522,3.3055705e-14,2.8355141e-06,0.5903588,9.084497e-09
170,1.3812486e-13,0.1455502,5.4707347e-05,0.1833275,1.5682182e-15,1.2204036e-06,0.6710663,8.962604e-10
171,2.2444175e-12,0.122707956,9.81655e-05,0.2777433,7.191848e-14,3.6089916e-06,0.5994469,9.657613e-09
172,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
173,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
174,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
175,3.3972351e-18,0.18957657,3.643116e-07,0.0024019154,4.891636e-22,1.6038642e-08,0.8080211,2.9286474e-16
176,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
177,0.06749862,0.0027789662,0.01464941,0.024254471,0.0014873557,0.07526195,0.81397724,9.200815e-05
178,0.66273916,0.010390318,0.007969839,0.000733173,0.00026408327,0.064066924,0.25383428,2.217823e-06
179,0.6744979,0.007869301,0.0073429677,0.00022208209,7.999592e-05,0.065167025,0.24482033,3.4510578e-07
180,0.59046763,0.010211705,0.012007884,0.010287817,0.004320942,0.07011264,0.30242193,0.00016945282
181,0.00462987,0.04241907,0.0048614875,0.5728667,0.0014311816,0.0110648265,0.35903224,0.0036946118
182,0.037178215,0.020770006,0.012176213,0.15909722,0.0028170496,0.04373215,0.72324127,0.0009878802
183,0.7165681,0.004088025,0.00461799,1.6646411e-06,5.014382e-07,0.06547121,0.20925243,1.1969063e-10
184,2.0321614e-17,0.011175246,1.4807358e-06,0.0022606687,6.1987287e-20,2.623757e-08,0.98656255,3.0379574e-15
185,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
186,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
187,6.111185e-05,0.036351837,0.001858828,0.7623852,2.9242365e-05,0.0012959483,0.19554858,0.002469201
188,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
189,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
190,6.111185e-05,0.036351837,0.001858828,0.7623852,2.9242365e-05,0.0012959483,0.19554858,0.002469201
191,4.323789e-07,0.031283807,0.0007148899,0.6630927,2.2252075e-07,0.00034206745,0.3045134,5.2561e-05
192,0.054896794,0.022939222,0.0052381684,0.6564893,0.040977046,0.013494033,0.12480887,0.081156574
193,3.3221636e-06,0.02979387,0.0010421586,0.691351,1.9100792e-06,0.0006764713,0.27694848,0.00018279406
194,3.3221636e-06,0.02979387,0.0010421586,0.691351,1.9100792e-06,0.0006764713,0.27694848,0.00018279406
195,4.323789e-07,0.031283807,0.0007148899,0.6630927,2.2252075e-07,0.00034206745,0.3045134,5.2561e-05
196,0.00034746304,0.03257613,0.0032714943,0.7757971,0.00014430504,0.0022115423,0.17606746,0.009584585
197,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
198,0.00042348856,0.027761288,0.007997306,0.7369537,8.40478e-05,0.0011564242,0.17044203,0.055181805
199,0.025294263,0.02212213,0.006214897,0.69016266,0.014354234,0.008005,0.12502481,0.10882211
200,0.054896794,0.022939222,0.0052381684,0.6564893,0.040977046,0.013494033,0.12480887,0.081156574
201,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
202,0.025294263,0.02212213,0.006214897,0.69016266,0.014354234,0.008005,0.12502481,0.10882211
203,0.054896794,0.022939222,0.0052381684,0.6564893,0.040977046,0.013494033,0.12480887,0.081156574
204,0.020878743,0.022487206,0.0064066406,0.6960484,0.01117735,0.0073113577,0.12774973,0.10794067
205,0.025645457,0.022232728,0.0060906573,0.6926914,0.014843676,0.008197297,0.12518148,0.10511722
206,0.018386394,0.022576524,0.0066056163,0.69704175,0.0093541285,0.0067515094,0.12910908,0.11017497
207,0.035508975,0.022379905,0.0050291405,0.69195515,0.026039692,0.010409506,0.12331886,0.08535882
208,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
209,0.054896794,0.022939222,0.0052381684,0.6564893,0.040977046,0.013494033,0.12480887,0.081156574
210,6.111185e-05,0.036351837,0.001858828,0.7623852,2.9242365e-05,0.0012959483,0.19554858,0.002469201
211,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
212,4.323789e-07,0.031283807,0.0007148899,0.6630927,2.2252075e-07,0.00034206745,0.3045134,5.2561e-05
213,9.91081e-06,0.039495714,0.0014181797,0.74760914,3.9100732e-06,0.00067416584,0.20982064,0.00096843526
214,0.0008406597,0.02638598,0.008477825,0.7262088,0.00018406534,0.001481807,0.16243434,0.07398651
215,0.000503374,0.02746915,0.008069075,0.7353289,0.00010294498,0.0012387345,0.1685648,0.05872295
216,0.000503374,0.02746915,0.008069075,0.7353289,0.00010294498,0.0012387345,0.1685648,0.05872295
217,0.0195843,0.02227442,0.0067237765,0.6907087,0.009937178,0.006818028,0.12771526,0.11623831
218,0.00044093828,0.027543617,0.008194145,0.73439837,8.649869e-05,0.001151295,0.16977996,0.058405224
219,0.02496519,0.022243226,0.0061504417,0.69271374,0.014262901,0.008048286,0.12546724,0.10614906
220,0.018386394,0.022576524,0.0066056163,0.69704175,0.0093541285,0.0067515094,0.12910908,0.11017497
221,0.022690702,0.022482375,0.0062130173,0.6967008,0.012659454,0.0077528553,0.1269774,0.10452344
222,0.02496519,0.022243226,0.0061504417,0.69271374,0.014262901,0.008048286,0.12546724,0.10614906
223,0.022690702,0.022482375,0.0062130173,0.6967008,0.012659454,0.0077528553,0.1269774,0.10452344
224,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
225,6.111185e-05,0.036351837,0.001858828,0.7623852,2.9242365e-05,0.0012959483,0.19554858,0.002469201
226,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
227,4.323789e-07,0.031283807,0.0007148899,0.6630927,2.2252075e-07,0.00034206745,0.3045134,5.2561e-05
228,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
229,6.111185e-05,0.036351837,0.001858828,0.7623852,2.9242365e-05,0.0012959483,0.19554858,0.002469201
230,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
231,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
232,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
233,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
234,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
235,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
236,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
237,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
238,0.1439467,0.014106216,0.004640141,0.47729248,0.12562396,0.014694662,0.077697165,0.14199865
239,0.027062776,0.022135098,0.005980899,0.6919635,0.015990658,0.008382365,0.12442525,0.10405948
240,1.1367472e-08,0.0,0.00015900891,0.0,0.0,0.999841,1.1611149e-08,0.0
241,9.1426145e-06,0.0,0.0031819607,0.0,0.0,0.99680626,2.6766047e-06,0.0
242,0.0015944963,0.0,0.0045534,0.0,0.0,0.9937928,5.9350106e-05,0.0
243,0.0013969932,0.0,0.004534389,0.0,0.0,0.9940135,5.508773e-05,0.0
244,0.0012787298,0.0,0.003882214,0.0,0.0,0.99479127,4.7829843e-05,0.0
245,0.001515955,0.0,0.0047211614,0.0,0.0,0.9937038,5.903005e-05,0.0
246,0.00051687943,0.0,0.0030257516,0.0,0.0,0.99643433,2.3007795e-05,0.0
247,0.0004303596,0.0,0.0035562313,0.0,0.0,0.9959906,2.28434e-05,0.0
248,0.0016197419,0.0,0.01098459,0.0,0.0,0.98724467,0.00015103062,0.0
249,0.0003171799,0.0,0.0028760508,0.0,0.0,0.99678963,1.7092492e-05,0.0
250,0.000982178,0.0,0.0030119754,0.0,0.0,0.9959735,3.232891e-05,0.0
